candidate_id,part3_page,part3_source_y,part3_name,disposal_consideration,part3_row_rank,candidate_rank,candidate_source,candidate_page,candidate_row_id,candidate_cusip,candidate_name,overlap_tokens,coverage_score,jaccard_score,candidate_status,boundary
CFAASBANC-0283,5835,331.1,.........AUS........ Turbin Finance Trust,"3,975,944",73,2,part1,5821,CFAASBACP-0290,Q0286*-AH-0,Turbin Finance Trust Turbin Finance Trust G1,finance;trust;turbin,1.0000,1.0000,ambiguous-or-partial-name-candidate,Candidate-only fuzzy name bridge; requires page/row inspection and lot/transaction evidence before continuity promotion.
CFAASBANC-0284,5835,331.1,.........AUS........ Turbin Finance Trust,"3,975,944",73,3,part1,5821,CFAASBACP-0291,,Turbin Finance Trust Turbin Finance Trust X-,finance;trust;turbin,1.0000,1.0000,ambiguous-or-partial-name-candidate,Candidate-only fuzzy name bridge; requires page/row inspection and lot/transaction evidence before continuity promotion.
CFAASBANC-0285,5835,331.1,.........AUS........ Turbin Finance Trust,"3,975,944",73,4,part1,5822,CFAASBACP-0295,Q7457#-AH-4,Turbin Finance Trust A1-X,finance;trust;turbin,1.0000,1.0000,ambiguous-or-partial-name-candidate,Candidate-only fuzzy name bridge; requires page/row inspection and lot/transaction evidence before continuity promotion.
CFAASBANC-0286,5835,331.1,.........AUS........ Turbin Finance Trust,"3,975,944",73,5,part1,5822,CFAASBACP-0296,Q7457#-AJ-0,Turbin Finance Trust B1-X,finance;trust;turbin,1.0000,1.0000,ambiguous-or-partial-name-candidate,Candidate-only fuzzy name bridge; requires page/row inspection and lot/transaction evidence before continuity promotion.
CFAASBANC-0287,5835,361.8,MN......... Acoma II Royalties Saint Paul,238,74,1,part2,5829,CFAASBACP2-0178,,Acoma II Royalties Saint,acoma;royalties;saint,1.0000,0.7500,ambiguous-or-partial-name-candidate,Candidate-only fuzzy name bridge; requires page/row inspection and lot/transaction evidence before continuity promotion.
CFAASBANC-0288,5835,361.8,MN......... Acoma II Royalties Saint Paul,238,74,2,part2,5829,CFAASBACP2-0179,,Acoma II Royalties Saint Acoma Royalties Saint,acoma;royalties;saint,1.0000,0.7500,ambiguous-or-partial-name-candidate,Candidate-only fuzzy name bridge; requires page/row inspection and lot/transaction evidence before continuity promotion.
CFAASBANC-0289,5835,361.8,MN......... Acoma II Royalties Saint Paul,238,74,3,part2,5829,CFAASBACP2-0180,,Acoma Royalties Saint Conners Ferrari (Niobrara) Royalties Wilmington,acoma;royalties;saint,0.7500,0.4286,ambiguous-or-partial-name-candidate,Candidate-only fuzzy name bridge; requires page/row inspection and lot/transaction evidence before continuity promotion.
CFAASBANC-0290,5835,369.9,Acoma II Royalties Saint Paul MN......... Acoma Royalties Saint Paul,,75,1,part2,5829,CFAASBACP2-0178,,Acoma II Royalties Saint,acoma;royalties;saint,1.0000,0.7500,ambiguous-or-partial-name-candidate,Candidate-only fuzzy name bridge; requires page/row inspection and lot/transaction evidence before continuity promotion.
CFAASBANC-0291,5835,369.9,Acoma II Royalties Saint Paul MN......... Acoma Royalties Saint Paul,,75,2,part2,5829,CFAASBACP2-0179,,Acoma II Royalties Saint Acoma Royalties Saint,acoma;royalties;saint,1.0000,0.7500,ambiguous-or-partial-name-candidate,Candidate-only fuzzy name bridge; requires page/row inspection and lot/transaction evidence before continuity promotion.
CFAASBANC-0292,5835,369.9,Acoma II Royalties Saint Paul MN......... Acoma Royalties Saint Paul,,75,3,part2,5829,CFAASBACP2-0180,,Acoma Royalties Saint Conners Ferrari (Niobrara) Royalties Wilmington,acoma;royalties;saint,0.7500,0.4286,ambiguous-or-partial-name-candidate,Candidate-only fuzzy name bridge; requires page/row inspection and lot/transaction evidence before continuity promotion.
CFAASBANC-0293,5835,377.9,"Acoma Royalties Saint Paul TX......... Aven Gas & Oil, Inc. Royalties Hemphill","118,617",76,1,part2,5829,CFAASBACP2-0178,,Acoma II Royalties Saint,acoma;royalties;saint,1.0000,0.3750,ambiguous-or-partial-name-candidate,Candidate-only fuzzy name bridge; requires page/row inspection and lot/transaction evidence before continuity promotion.
CFAASBANC-0294,5835,377.9,"Acoma Royalties Saint Paul TX......... Aven Gas & Oil, Inc. Royalties Hemphill","118,617",76,2,part2,5829,CFAASBACP2-0179,,Acoma II Royalties Saint Acoma Royalties Saint,acoma;royalties;saint,1.0000,0.3750,ambiguous-or-partial-name-candidate,Candidate-only fuzzy name bridge; requires page/row inspection and lot/transaction evidence before continuity promotion.
CFAASBANC-0295,5835,377.9,"Acoma Royalties Saint Paul TX......... Aven Gas & Oil, Inc. Royalties Hemphill","118,617",76,3,part1,5823,CFAASBACP-0330,1BA08A-CQ-1,"AUDAX 2024-9A A1 Aven Gas & Oil, Inc. Royalties",aven;gas;oil;royalties,0.8000,0.4444,ambiguous-or-partial-name-candidate,Candidate-only fuzzy name bridge; requires page/row inspection and lot/transaction evidence before continuity promotion.
CFAASBANC-0296,5835,377.9,"Acoma Royalties Saint Paul TX......... Aven Gas & Oil, Inc. Royalties Hemphill","118,617",76,4,part1,5823,CFAASBACP-0331,06051G-GF-0,"Aven Gas & Oil, Inc. Royalties BAC MTN",aven;gas;oil;royalties,0.6667,0.4000,ambiguous-or-partial-name-candidate,Candidate-only fuzzy name bridge; requires page/row inspection and lot/transaction evidence before continuity promotion.
CFAASBANC-0297,5835,377.9,"Acoma Royalties Saint Paul TX......... Aven Gas & Oil, Inc. Royalties Hemphill","118,617",76,5,part2,5829,CFAASBACP2-0180,,Acoma Royalties Saint Conners Ferrari (Niobrara) Royalties Wilmington,acoma;royalties;saint,0.5000,0.2727,ambiguous-or-partial-name-candidate,Candidate-only fuzzy name bridge; requires page/row inspection and lot/transaction evidence before continuity promotion.
CFAASBANC-0298,5835,386.0,"Aven Gas & Oil, Inc. Royalties Hemphill DE......... Conners Ferrari (Niobrara) Royalties Wilmington",,77,1,part2,5829,CFAASBACP2-0181,,Conners Ferrari (Niobrara) Royalties Wilmington Ferrari Royalties Wilmington,conners;ferrari;niobrara;royalties,1.0000,0.5000,unique-high-coverage-name-candidate,Candidate-only fuzzy name bridge; requires page/row inspection and lot/transaction evidence before continuity promotion.
CFAASBANC-0299,5835,386.0,"Aven Gas & Oil, Inc. Royalties Hemphill DE......... Conners Ferrari (Niobrara) Royalties Wilmington",,77,2,part1,5823,CFAASBACP-0330,1BA08A-CQ-1,"AUDAX 2024-9A A1 Aven Gas & Oil, Inc. Royalties",aven;gas;oil;royalties,0.8000,0.4444,unique-high-coverage-name-candidate,Candidate-only fuzzy name bridge; requires page/row inspection and lot/transaction evidence before continuity promotion.
CFAASBANC-0300,5835,386.0,"Aven Gas & Oil, Inc. Royalties Hemphill DE......... Conners Ferrari (Niobrara) Royalties Wilmington",,77,3,part1,5823,CFAASBACP-0331,06051G-GF-0,"Aven Gas & Oil, Inc. Royalties BAC MTN",aven;gas;oil;royalties,0.6667,0.4000,unique-high-coverage-name-candidate,Candidate-only fuzzy name bridge; requires page/row inspection and lot/transaction evidence before continuity promotion.
CFAASBANC-0301,5835,386.0,"Aven Gas & Oil, Inc. Royalties Hemphill DE......... Conners Ferrari (Niobrara) Royalties Wilmington",,77,4,part2,5829,CFAASBACP2-0180,,Acoma Royalties Saint Conners Ferrari (Niobrara) Royalties Wilmington,conners;ferrari;niobrara;royalties,0.6667,0.4000,unique-high-coverage-name-candidate,Candidate-only fuzzy name bridge; requires page/row inspection and lot/transaction evidence before continuity promotion.
CFAASBANC-0302,5835,386.0,"Aven Gas & Oil, Inc. Royalties Hemphill DE......... Conners Ferrari (Niobrara) Royalties Wilmington",,77,5,part2,5829,CFAASBACP2-0182,,Ferrari Royalties Wilmington Viking Royalties Wilmington,ferrari;royalties,0.6667,0.2222,unique-high-coverage-name-candidate,Candidate-only fuzzy name bridge; requires page/row inspection and lot/transaction evidence before continuity promotion.
CFAASBANC-0303,5835,394.0,Conners Ferrari (Niobrara) Royalties Wilmington DE......... Ferrari Royalties Wilmington,(218),78,1,part2,5829,CFAASBACP2-0181,,Conners Ferrari (Niobrara) Royalties Wilmington Ferrari Royalties Wilmington,conners;ferrari;niobrara;royalties,1.0000,1.0000,unique-high-coverage-name-candidate,Candidate-only fuzzy name bridge; requires page/row inspection and lot/transaction evidence before continuity promotion.
CFAASBANC-0304,5835,394.0,Conners Ferrari (Niobrara) Royalties Wilmington DE......... Ferrari Royalties Wilmington,(218),78,2,part2,5829,CFAASBACP2-0180,,Acoma Royalties Saint Conners Ferrari (Niobrara) Royalties Wilmington,conners;ferrari;niobrara;royalties,1.0000,0.6667,unique-high-coverage-name-candidate,Candidate-only fuzzy name bridge; requires page/row inspection and lot/transaction evidence before continuity promotion.
CFAASBANC-0305,5835,394.0,Conners Ferrari (Niobrara) Royalties Wilmington DE......... Ferrari Royalties Wilmington,(218),78,3,part2,5829,CFAASBACP2-0182,,Ferrari Royalties Wilmington Viking Royalties Wilmington,ferrari;royalties,0.6667,0.4000,unique-high-coverage-name-candidate,Candidate-only fuzzy name bridge; requires page/row inspection and lot/transaction evidence before continuity promotion.
CFAASBANC-0306,5835,394.0,Conners Ferrari (Niobrara) Royalties Wilmington DE......... Ferrari Royalties Wilmington,(218),78,4,part2,5829,CFAASBACP2-0183,,Viking Royalties Wilmington Wolf Resources Royalties Hunter's Cove (Niobrara) Wilmington,niobrara;royalties,0.5000,0.2222,unique-high-coverage-name-candidate,Candidate-only fuzzy name bridge; requires page/row inspection and lot/transaction evidence before continuity promotion.
CFAASBANC-0307,5835,394.0,Conners Ferrari (Niobrara) Royalties Wilmington DE......... Ferrari Royalties Wilmington,(218),78,5,part2,5829,CFAASBACP2-0184,,Wolf Resources Royalties Hunter's Cove (Niobrara) Wilmington Wolf Resources Royalties Meadowvale & Gordon (Niobrara) Wilmington,niobrara;royalties,0.5000,0.2000,unique-high-coverage-name-candidate,Candidate-only fuzzy name bridge; requires page/row inspection and lot/transaction evidence before continuity promotion.
CFAASBANC-0308,5835,402.0,Ferrari Royalties Wilmington OK......... Highfill Royalties Alfafa,"75,200",79,1,part2,5829,CFAASBACP2-0182,,Ferrari Royalties Wilmington Viking Royalties Wilmington,ferrari;royalties,0.6667,0.4000,ambiguous-or-partial-name-candidate,Candidate-only fuzzy name bridge; requires page/row inspection and lot/transaction evidence before continuity promotion.
CFAASBANC-0309,5835,402.0,Ferrari Royalties Wilmington OK......... Highfill Royalties Alfafa,"75,200",79,2,part2,5829,CFAASBACP2-0181,,Conners Ferrari (Niobrara) Royalties Wilmington Ferrari Royalties Wilmington,ferrari;royalties,0.5000,0.3333,ambiguous-or-partial-name-candidate,Candidate-only fuzzy name bridge; requires page/row inspection and lot/transaction evidence before continuity promotion.
CFAASBANC-0310,5835,402.0,Ferrari Royalties Wilmington OK......... Highfill Royalties Alfafa,"75,200",79,3,part2,5829,CFAASBACP2-0180,,Acoma Royalties Saint Conners Ferrari (Niobrara) Royalties Wilmington,ferrari;royalties,0.5000,0.2500,ambiguous-or-partial-name-candidate,Candidate-only fuzzy name bridge; requires page/row inspection and lot/transaction evidence before continuity promotion.
CFAASBANC-0311,5835,415.7,Leann Sellers Grady County (Woodford- Scoop) OK......... Royalties Chickasha,"52,434",80,1,part1,5824,CFAASBACP-0388,1BAN0F-SW-P,Leann Sellers Grady County (Woodford- Scoop) Royalties,county;grady;leann;royalties;scoop;sellers;woodford,1.0000,0.8750,unique-high-coverage-name-candidate,Candidate-only fuzzy name bridge; requires page/row inspection and lot/transaction evidence before continuity promotion.
CFAASBANC-0312,5835,423.8,Royalties Chickasha TX......... Red Cloud Royalties Karnes,"366,279",81,1,part1,5824,CFAASBACP-0409,1BA06E-YZ-1,PM Red Cloud Royalties,cloud;red;royalties,1.0000,0.6000,unique-high-coverage-name-candidate,Candidate-only fuzzy name bridge; requires page/row inspection and lot/transaction evidence before continuity promotion.
CFAASBANC-0313,5835,423.8,Royalties Chickasha TX......... Red Cloud Royalties Karnes,"366,279",81,2,part1,5824,CFAASBACP-0410,758970-AA-5,Red Cloud Royalties REG27 2024-1A A1,cloud;red;royalties,0.7500,0.5000,unique-high-coverage-name-candidate,Candidate-only fuzzy name bridge; requires page/row inspection and lot/transaction evidence before continuity promotion.
CFAASBANC-0314,5835,431.8,Red Cloud Royalties Karnes DE......... Viking Royalties Wilmington,"(12,057)",82,1,part1,5824,CFAASBACP-0409,1BA06E-YZ-1,PM Red Cloud Royalties,cloud;red;royalties,1.0000,0.6000,unique-high-coverage-name-candidate,Candidate-only fuzzy name bridge; requires page/row inspection and lot/transaction evidence before continuity promotion.
CFAASBANC-0315,5835,431.8,Red Cloud Royalties Karnes DE......... Viking Royalties Wilmington,"(12,057)",82,2,part1,5824,CFAASBACP-0410,758970-AA-5,Red Cloud Royalties REG27 2024-1A A1,cloud;red;royalties,0.7500,0.5000,unique-high-coverage-name-candidate,Candidate-only fuzzy name bridge; requires page/row inspection and lot/transaction evidence before continuity promotion.
CFAASBANC-0316,5835,431.8,Red Cloud Royalties Karnes DE......... Viking Royalties Wilmington,"(12,057)",82,3,part2,5829,CFAASBACP2-0182,,Ferrari Royalties Wilmington Viking Royalties Wilmington,royalties;viking,0.6667,0.3333,unique-high-coverage-name-candidate,Candidate-only fuzzy name bridge; requires page/row inspection and lot/transaction evidence before continuity promotion.
CFAASBANC-0317,5835,431.8,Red Cloud Royalties Karnes DE......... Viking Royalties Wilmington,"(12,057)",82,4,part2,5829,CFAASBACP2-0183,,Viking Royalties Wilmington Wolf Resources Royalties Hunter's Cove (Niobrara) Wilmington,royalties;viking,0.4000,0.2000,unique-high-coverage-name-candidate,Candidate-only fuzzy name bridge; requires page/row inspection and lot/transaction evidence before continuity promotion.
CFAASBANC-0318,5835,445.5,Wolf Resources Royalties Hunter's Cove DE......... Wilmington (Niobrara),615,83,1,part2,5829,CFAASBACP2-0183,,Viking Royalties Wilmington Wolf Resources Royalties Hunter's Cove (Niobrara) Wilmington,cove;hunter;niobrara;resources;royalties;wolf,1.0000,0.8571,unique-high-coverage-name-candidate,Candidate-only fuzzy name bridge; requires page/row inspection and lot/transaction evidence before continuity promotion.
CFAASBANC-0319,5835,445.5,Wolf Resources Royalties Hunter's Cove DE......... Wilmington (Niobrara),615,83,2,part2,5829,CFAASBACP2-0184,,Wolf Resources Royalties Hunter's Cove (Niobrara) Wilmington Wolf Resources Royalties Meadowvale & Gordon (Niobrara) Wilmington,cove;hunter;niobrara;resources;royalties;wolf,1.0000,0.7500,unique-high-coverage-name-candidate,Candidate-only fuzzy name bridge; requires page/row inspection and lot/transaction evidence before continuity promotion.
CFAASBANC-0320,5835,445.5,Wolf Resources Royalties Hunter's Cove DE......... Wilmington (Niobrara),615,83,3,part2,5829,CFAASBACP2-0181,,Conners Ferrari (Niobrara) Royalties Wilmington Ferrari Royalties Wilmington,niobrara;royalties,0.5000,0.2500,unique-high-coverage-name-candidate,Candidate-only fuzzy name bridge; requires page/row inspection and lot/transaction evidence before continuity promotion.
CFAASBANC-0321,5835,445.5,Wolf Resources Royalties Hunter's Cove DE......... Wilmington (Niobrara),615,83,4,part2,5829,CFAASBACP2-0180,,Acoma Royalties Saint Conners Ferrari (Niobrara) Royalties Wilmington,niobrara;royalties,0.3333,0.2000,unique-high-coverage-name-candidate,Candidate-only fuzzy name bridge; requires page/row inspection and lot/transaction evidence before continuity promotion.
CFAASBANC-0322,5835,459.2,Wolf Resources Royalties Meadowvale & DE......... Gordon (Niobrara) Wilmington,,84,1,part2,5829,CFAASBACP2-0184,,Wolf Resources Royalties Hunter's Cove (Niobrara) Wilmington Wolf Resources Royalties Meadowvale & Gordon (Niobrara) Wilmington,gordon;meadowvale;niobrara;resources;royalties;wolf,1.0000,0.7500,unique-high-coverage-name-candidate,Candidate-only fuzzy name bridge; requires page/row inspection and lot/transaction evidence before continuity promotion.
CFAASBANC-0323,5835,459.2,Wolf Resources Royalties Meadowvale & DE......... Gordon (Niobrara) Wilmington,,84,2,part2,5829,CFAASBACP2-0183,,Viking Royalties Wilmington Wolf Resources Royalties Hunter's Cove (Niobrara) Wilmington,niobrara;resources;royalties;wolf,0.6667,0.4444,unique-high-coverage-name-candidate,Candidate-only fuzzy name bridge; requires page/row inspection and lot/transaction evidence before continuity promotion.
CFAASBANC-0324,5835,459.2,Wolf Resources Royalties Meadowvale & DE......... Gordon (Niobrara) Wilmington,,84,3,part2,5829,CFAASBACP2-0181,,Conners Ferrari (Niobrara) Royalties Wilmington Ferrari Royalties Wilmington,niobrara;royalties,0.5000,0.2500,unique-high-coverage-name-candidate,Candidate-only fuzzy name bridge; requires page/row inspection and lot/transaction evidence before continuity promotion.
CFAASBANC-0325,5835,459.2,Wolf Resources Royalties Meadowvale & DE......... Gordon (Niobrara) Wilmington,,84,4,part2,5829,CFAASBACP2-0180,,Acoma Royalties Saint Conners Ferrari (Niobrara) Royalties Wilmington,niobrara;royalties,0.3333,0.2000,unique-high-coverage-name-candidate,Candidate-only fuzzy name bridge; requires page/row inspection and lot/transaction evidence before continuity promotion.
