claim_id,claim_text,company,cluster,capital_source,routing_platform,funding_instrument,real_economy_destination,operating_beneficiary,bottleneck,proof_metric_needed,disproof_metric_needed,source_target,source_file,period,metric_name,metric_value,units,interpretation,confidence,status
CF-019,"Healthcare capital and reimbursement flows are moving toward control-plane payers and lower-cost recurring care sites.",Addus,healthcare access and care delivery,"Medicaid; managed care; hospice reimbursement; home-health reimbursement; families indirectly",Addus,"personal care; hospice; home health; acquisitions; branch density","aging-in-place support; lower-cost home care; daily-living assistance","older adults; disabled patients; families; payers","caregiver availability; state reimbursement; managed-care bargaining; compliance costs","adjusted EBITDA; operating cash flow","profitability weakens","Addus Q2 2026 earnings release; 10-Q","analysis/company-first-principles/healthcare/specialized-health-services/addus-homecare-corporation/company-analysis.md",Q2 2026,adjusted EBITDA,49.2,M USD,"Adjusted EBITDA supports profitability when labor and rates are managed.",medium,analysis-derived-needs-primary-source
CF-019,"Healthcare capital and reimbursement flows are moving toward control-plane payers and lower-cost recurring care sites.",Addus,healthcare access and care delivery,"Medicaid; managed care; hospice reimbursement; home-health reimbursement; families indirectly",Addus,"personal care; hospice; home health; acquisitions; branch density","aging-in-place support; lower-cost home care; daily-living assistance","older adults; disabled patients; families; payers","caregiver availability; state reimbursement; managed-care bargaining; compliance costs","personal care revenue mix","lower-acuity support weakens; mix shifts unfavorably","Addus Q2 2026 earnings release; transcript","analysis/company-first-principles/healthcare/specialized-health-services/addus-homecare-corporation/company-analysis.md",Q2 2026,personal care revenue mix,78.4,percent,"Personal-care mix supports lower-acuity recurring home support as the core model.",medium,analysis-derived-needs-primary-source
CF-019,"Healthcare capital and reimbursement flows are moving toward control-plane payers and lower-cost recurring care sites.",Addus,healthcare access and care delivery,"Medicaid; managed care; hospice reimbursement; home-health reimbursement; families indirectly",Addus,"personal care; hospice; home health; acquisitions; branch density","aging-in-place support; lower-cost home care; daily-living assistance","older adults; disabled patients; families; payers","caregiver availability; state reimbursement; managed-care bargaining; compliance costs","hospice revenue mix; home health revenue mix","mix deteriorates; hospice/home health underperform","Addus Q2 2026 earnings release; transcript","analysis/company-first-principles/healthcare/specialized-health-services/addus-homecare-corporation/company-analysis.md",Q2 2026,hospice revenue mix,17.0,percent,"Hospice mix shows additional recurring care-site exposure beyond personal care.",medium,analysis-derived-needs-primary-source
CF-019,"Healthcare capital and reimbursement flows are moving toward control-plane payers and lower-cost recurring care sites.",BrightSpring,healthcare access and care delivery,"payers; pharmacy spend; provider-service reimbursement; patient demand; referral sources",BrightSpring,"Pharmacy Solutions; Provider Services; home health; hospice; rehab; supportive care","home and community care; medication management; complex patient service orchestration","complex patients; payers; families; referral sources","pharmacy margin compression; labor availability; integration; leverage; reimbursement pressure","patients served; prescriptions; revenue; EBITDA; census; guidance; leverage","home-health census fails to convert; pharmacy margins compress","BrightSpring 10-K; 10-Q; earnings deck; transcript; CMS data","analysis/company-first-principles/healthcare/specialized-health-services/brightspring-health-services-inc/company-analysis.md",FY2025,patients served daily,465000,count,"Daily patient count supports national recurring-care scale.",medium,analysis-derived-needs-primary-source
CF-019,"Healthcare capital and reimbursement flows are moving toward control-plane payers and lower-cost recurring care sites.",BrightSpring,healthcare access and care delivery,"payers; pharmacy spend; provider-service reimbursement; patient demand; referral sources",BrightSpring,"Pharmacy Solutions; Provider Services; home health; hospice; rehab; supportive care","home and community care; medication management; complex patient service orchestration","complex patients; payers; families; referral sources","pharmacy margin compression; labor availability; integration; leverage; reimbursement pressure","prescriptions fulfilled","script economics weaken","BrightSpring 10-K","analysis/company-first-principles/healthcare/specialized-health-services/brightspring-health-services-inc/company-analysis.md",FY2025,prescriptions fulfilled,43,M prescriptions,"Prescription volume supports medication workflow scale.",medium,analysis-derived-needs-primary-source
CF-019,"Healthcare capital and reimbursement flows are moving toward control-plane payers and lower-cost recurring care sites.",BrightSpring,healthcare access and care delivery,"payers; pharmacy spend; provider-service reimbursement; patient demand; referral sources",BrightSpring,"Pharmacy Solutions; Provider Services; home health; hospice; rehab; supportive care","home and community care; medication management; complex patient service orchestration","complex patients; payers; families; referral sources","pharmacy margin compression; labor availability; integration; leverage; reimbursement pressure","revenue; gross profit; EBITDA","workflow scale fails to produce earnings","BrightSpring Q2 2026 earnings release; 10-Q","analysis/company-first-principles/healthcare/specialized-health-services/brightspring-health-services-inc/company-analysis.md",Q2 2026,net revenue,3.873,B USD,"Q2 net revenue supports scale of the focused home/community platform.",medium,analysis-derived-needs-primary-source
CF-019,"Healthcare capital and reimbursement flows are moving toward control-plane payers and lower-cost recurring care sites.",BrightSpring,healthcare access and care delivery,"payers; pharmacy spend; provider-service reimbursement; patient demand; referral sources",BrightSpring,"Pharmacy Solutions; Provider Services; home health; hospice; rehab; supportive care","home and community care; medication management; complex patient service orchestration","complex patients; payers; families; referral sources","pharmacy margin compression; labor availability; integration; leverage; reimbursement pressure","adjusted EBITDA","EBITDA margin compresses","BrightSpring Q2 2026 earnings release; 10-Q","analysis/company-first-principles/healthcare/specialized-health-services/brightspring-health-services-inc/company-analysis.md",Q2 2026,adjusted EBITDA,205.5,M USD,"Adjusted EBITDA supports coordinated lower-cost care setting economics.",medium,analysis-derived-needs-primary-source
CF-019,"Healthcare capital and reimbursement flows are moving toward control-plane payers and lower-cost recurring care sites.",BrightSpring,healthcare access and care delivery,"payers; pharmacy spend; provider-service reimbursement; patient demand; referral sources",BrightSpring,"Pharmacy Solutions; Provider Services; home health; hospice; rehab; supportive care","home and community care; medication management; complex patient service orchestration","complex patients; payers; families; referral sources","pharmacy margin compression; labor availability; integration; leverage; reimbursement pressure","home-health average daily census","census growth fails to convert to earnings","BrightSpring Q2 2026 earnings release; transcript","analysis/company-first-principles/healthcare/specialized-health-services/brightspring-health-services-inc/company-analysis.md",Q2 2026,home-health average daily census,46448,count,"Census shows care migration to home/community settings in operating units.",medium,analysis-derived-needs-primary-source
CF-019,"Healthcare capital and reimbursement flows are moving toward control-plane payers and lower-cost recurring care sites.",BrightSpring,healthcare access and care delivery,"payers; pharmacy spend; provider-service reimbursement; patient demand; referral sources",BrightSpring,"Pharmacy Solutions; Provider Services; home health; hospice; rehab; supportive care","home and community care; medication management; complex patient service orchestration","complex patients; payers; families; referral sources","pharmacy margin compression; labor availability; integration; leverage; reimbursement pressure","home-health census growth","census growth slows","BrightSpring Q2 2026 earnings release; transcript","analysis/company-first-principles/healthcare/specialized-health-services/brightspring-health-services-inc/company-analysis.md",Q2 2026,home-health average daily census growth,54,percent,"Census growth supports measurable care migration to home and community settings.",medium,analysis-derived-needs-primary-source
CF-019,"Healthcare capital and reimbursement flows are moving toward control-plane payers and lower-cost recurring care sites.",BrightSpring,healthcare access and care delivery,"payers; pharmacy spend; provider-service reimbursement; patient demand; referral sources",BrightSpring,"Pharmacy Solutions; Provider Services; home health; hospice; rehab; supportive care","home and community care; medication management; complex patient service orchestration","complex patients; payers; families; referral sources","pharmacy margin compression; labor availability; integration; leverage; reimbursement pressure","revenue guidance; leverage","guidance cut; leverage rises","BrightSpring Q2 2026 earnings release; transcript","analysis/company-first-principles/healthcare/specialized-health-services/brightspring-health-services-inc/company-analysis.md",FY2026,revenue guidance low,15.1,B USD,"Raised revenue guidance supports growth and investability of the focused platform.",medium,analysis-derived-needs-primary-source
CF-019,"Healthcare capital and reimbursement flows are moving toward control-plane payers and lower-cost recurring care sites.",BrightSpring,healthcare access and care delivery,"payers; pharmacy spend; provider-service reimbursement; patient demand; referral sources",BrightSpring,"Pharmacy Solutions; Provider Services; home health; hospice; rehab; supportive care","home and community care; medication management; complex patient service orchestration","complex patients; payers; families; referral sources","pharmacy margin compression; labor availability; integration; leverage; reimbursement pressure","leverage","leverage rises; balance sheet worsens","BrightSpring Q2 2026 earnings release; transcript","analysis/company-first-principles/healthcare/specialized-health-services/brightspring-health-services-inc/company-analysis.md",Q2 2026,leverage,2.15,x,"Lower leverage supports balance-sheet discipline alongside growth.",medium,analysis-derived-needs-primary-source
CF-019,"Healthcare capital and reimbursement flows are moving toward control-plane payers and lower-cost recurring care sites.",Enhabit,healthcare access and care delivery,"Medicare; non-Medicare payers; hospice reimbursement; hospital discharge demand; private ownership capital",Enhabit,"home health; hospice; branch network; clinical labor","skilled care at home; hospice; post-acute care; clinical branch execution","post-acute patients; families; hospitals; payers","Medicare reimbursement; managed-care mix; clinician scarcity; referral conversion; debt/ownership constraints","locations; census; revenue; operating income; admissions; revenue per patient day; cost per patient day","census stalls; reimbursement pressure outruns productivity","Enhabit 10-K; 10-Q; earnings release; transcript; CMS home-health data","analysis/company-first-principles/healthcare/specialized-health-services/enhabit-inc/company-analysis.md",YE2025,home health locations,249,count,"Home-health locations support distributed clinical care-at-home footprint.",medium,analysis-derived-needs-primary-source
CF-019,"Healthcare capital and reimbursement flows are moving toward control-plane payers and lower-cost recurring care sites.",Enhabit,healthcare access and care delivery,"Medicare; non-Medicare payers; hospice reimbursement; hospital discharge demand; private ownership capital",Enhabit,"home health; hospice; branch network; clinical labor","skilled care at home; hospice; post-acute care; clinical branch execution","post-acute patients; families; hospitals; payers","Medicare reimbursement; managed-care mix; clinician scarcity; referral conversion; debt/ownership constraints","hospice locations","hospice growth disappoints","Enhabit 10-K","analysis/company-first-principles/healthcare/specialized-health-services/enhabit-inc/company-analysis.md",YE2025,hospice locations,117,count,"Hospice locations show second home-based clinical care line.",medium,analysis-derived-needs-primary-source
CF-019,"Healthcare capital and reimbursement flows are moving toward control-plane payers and lower-cost recurring care sites.",Enhabit,healthcare access and care delivery,"Medicare; non-Medicare payers; hospice reimbursement; hospital discharge demand; private ownership capital",Enhabit,"home health; hospice; branch network; clinical labor","skilled care at home; hospice; post-acute care; clinical branch execution","post-acute patients; families; hospitals; payers","Medicare reimbursement; managed-care mix; clinician scarcity; referral conversion; debt/ownership constraints","home health revenue mix; census","home health mix weakens; census stalls","Enhabit 10-K","analysis/company-first-principles/healthcare/specialized-health-services/enhabit-inc/company-analysis.md",FY2025,home health share of net service revenue,76.8,percent,"Revenue mix shows skilled home health is the core economics.",medium,analysis-derived-needs-primary-source
CF-019,"Healthcare capital and reimbursement flows are moving toward control-plane payers and lower-cost recurring care sites.",Enhabit,healthcare access and care delivery,"Medicare; non-Medicare payers; hospice reimbursement; hospital discharge demand; private ownership capital",Enhabit,"home health; hospice; branch network; clinical labor","skilled care at home; hospice; post-acute care; clinical branch execution","post-acute patients; families; hospitals; payers","Medicare reimbursement; managed-care mix; clinician scarcity; referral conversion; debt/ownership constraints","average daily census","census stalls","Enhabit 10-K","analysis/company-first-principles/healthcare/specialized-health-services/enhabit-inc/company-analysis.md",FY2025,average daily census,41786,count,"Average daily census supports clinical care-at-home demand measurement.",medium,analysis-derived-needs-primary-source
CF-019,"Healthcare capital and reimbursement flows are moving toward control-plane payers and lower-cost recurring care sites.",Enhabit,healthcare access and care delivery,"Medicare; non-Medicare payers; hospice reimbursement; hospital discharge demand; private ownership capital",Enhabit,"home health; hospice; branch network; clinical labor","skilled care at home; hospice; post-acute care; clinical branch execution","post-acute patients; families; hospitals; payers","Medicare reimbursement; managed-care mix; clinician scarcity; referral conversion; debt/ownership constraints","revenue; operating income; EPS","operating stabilization fails","Enhabit Q1 2026 earnings release; 10-Q","analysis/company-first-principles/healthcare/specialized-health-services/enhabit-inc/company-analysis.md",Q1 2026,revenue,264.8,M USD,"Q1 revenue supports operating stabilization before merger close.",medium,analysis-derived-needs-primary-source
CF-019,"Healthcare capital and reimbursement flows are moving toward control-plane payers and lower-cost recurring care sites.",Enhabit,healthcare access and care delivery,"Medicare; non-Medicare payers; hospice reimbursement; hospital discharge demand; private ownership capital",Enhabit,"home health; hospice; branch network; clinical labor","skilled care at home; hospice; post-acute care; clinical branch execution","post-acute patients; families; hospitals; payers","Medicare reimbursement; managed-care mix; clinician scarcity; referral conversion; debt/ownership constraints","admissions growth; census growth; revenue per patient day; cost per patient day","reimbursement pressure outpaces productivity","Enhabit Q1 2026 earnings release; transcript","analysis/company-first-principles/healthcare/specialized-health-services/enhabit-inc/company-analysis.md",Q1 2026,admissions growth,9.5,percent,"Admissions growth supports demand, while related unit metrics test economic capture.",medium,analysis-derived-needs-primary-source
CF-019,"Healthcare capital and reimbursement flows are moving toward control-plane payers and lower-cost recurring care sites.",Enhabit,healthcare access and care delivery,"Medicare; non-Medicare payers; hospice reimbursement; hospital discharge demand; private ownership capital",Enhabit,"home health; hospice; branch network; clinical labor","skilled care at home; hospice; post-acute care; clinical branch execution","post-acute patients; families; hospitals; payers","Medicare reimbursement; managed-care mix; clinician scarcity; referral conversion; debt/ownership constraints","revenue per patient day","revenue per patient day keeps falling","Enhabit Q1 2026 earnings release; transcript","analysis/company-first-principles/healthcare/specialized-health-services/enhabit-inc/company-analysis.md",Q1 2026,revenue per patient day change,-3.1,percent,"Revenue per patient day decline is a disproof-pressure metric for home-health economics.",medium,analysis-derived-needs-primary-source
CF-019,"Healthcare capital and reimbursement flows are moving toward control-plane payers and lower-cost recurring care sites.",Enhabit,healthcare access and care delivery,"Medicare; non-Medicare payers; hospice reimbursement; hospital discharge demand; private ownership capital",Enhabit,"home health; hospice; branch network; clinical labor","skilled care at home; hospice; post-acute care; clinical branch execution","post-acute patients; families; hospitals; payers","Medicare reimbursement; managed-care mix; clinician scarcity; referral conversion; debt/ownership constraints","cost per patient day","cost productivity fails","Enhabit Q1 2026 earnings release; transcript","analysis/company-first-principles/healthcare/specialized-health-services/enhabit-inc/company-analysis.md",Q1 2026,cost per patient day improvement,2.2,percent,"Cost per patient day improvement is the offset metric against reimbursement pressure.",medium,analysis-derived-needs-primary-source
