match_row_id,cusip,identifier_quality,match_status,year_end_holding_rows,disposal_rows,holding_schedule_sections,disposal_schedule_parts,issuer_or_description_sample,year_end_book_value_usd,year_end_fair_value_usd,year_end_interest_income_usd,year_end_interest_received_usd,disposal_consideration_usd,disposal_book_value_at_disposal_usd,disposal_realized_gain_loss_usd,disposal_interest_or_dividends_received_usd,first_disposal_date,last_disposal_date,top_purchaser_or_disposition_type,cash_back_signal,proof_use,boundary,next_action
CFAASCBCM-00045,00091Y-AC-9,standard-cusip-like,disposal-only-cusip-visible,0,1,,Schedule D Part 4,ABPCI Direct Lending Fund CLO ABPCI 2023-14A B 7.788% 01/30/35,0.000000,0.000000,0.000000,0.000000,16625000.000000,511014.000000,0.000000,549184.000000,03/20/2025,03/20/2025,Paydown,disposal-consideration; interest-or-dividend-cash,named disposal/proceeds candidate; no year-end holding row expected or found in current parser,disposed asset may not remain in year-end Schedule D holdings; absence from year-end holdings is not a parser failure by itself,"classify disposition type and test whether the CUSIP was fully sold, matured, paid down, or appears under a corrected identifier"
CFAASCBCM-00046,00091Y-AE-5,standard-cusip-like,disposal-only-cusip-visible,0,1,,Schedule D Part 4,ABPCI Direct Lending Fund CLO ABPCI 2023-14A C 8.888% 01/30/35,0.000000,0.000000,0.000000,0.000000,15750000.000000,0.000000,0.000000,588136.000000,03/20/2025,03/20/2025,Paydown,disposal-consideration; interest-or-dividend-cash,named disposal/proceeds candidate; no year-end holding row expected or found in current parser,disposed asset may not remain in year-end Schedule D holdings; absence from year-end holdings is not a parser failure by itself,"classify disposition type and test whether the CUSIP was fully sold, matured, paid down, or appears under a corrected identifier"
CFAASCBCM-00047,00092P-AJ-2,standard-cusip-like,year-end-holding-only-cusip-visible,1,0,Schedule D Part 1 Section 2,,AIMCO CLO 24 Ltd AIMCO 2025-24A C,17550000.000000,17487627.000000,627199.000000,3645686.000000,0.000000,0.000000,0.000000,0.000000,,,,interest-or-dividend-cash,"year-end holding candidate for future income, maturity, or later-period proceeds matching","year-end holding row has no current disposal/proceeds match; it may still have income, maturity, credit-quality, or later-period cash evidence","join to page 18 income categories, later disposal rows, credit-quality migration, and liability-cost spread support"
CFAASCBCM-00048,00092P-AL-7,standard-cusip-like,year-end-holding-only-cusip-visible,1,0,Schedule D Part 1 Section 2,,AIMCO CLO 24 Ltd AIMCO 2025-24A D,23450000.000000,23441558.000000,970936.000000,68286.000000,0.000000,0.000000,0.000000,0.000000,,,,interest-or-dividend-cash,"year-end holding candidate for future income, maturity, or later-period proceeds matching","year-end holding row has no current disposal/proceeds match; it may still have income, maturity, credit-quality, or later-period cash evidence","join to page 18 income categories, later disposal rows, credit-quality migration, and liability-cost spread support"
CFAASCBCM-00049,001055-AD-4,standard-cusip-like,year-end-holding-only-cusip-visible,1,0,Schedule D Part 1 Section 1,,Aflac Inc Senior Unsecured,25049951.000000,22920994.000000,1379931.000000,20688966.000000,0.000000,0.000000,0.000000,0.000000,,,,interest-or-dividend-cash,"year-end holding candidate for future income, maturity, or later-period proceeds matching","year-end holding row has no current disposal/proceeds match; it may still have income, maturity, credit-quality, or later-period cash evidence","join to page 18 income categories, later disposal rows, credit-quality migration, and liability-cost spread support"
CFAASCBCM-00050,001055-AF-9,standard-cusip-like,holding-and-disposal-same-cusip-visible,1,1,Schedule D Part 1 Section 1,Schedule D Part 4,Aflac Inc Senior Unsecured,2300113.000000,2209978.000000,64500.000000,2064500.000000,1079617.000000,1209412.000000,0.000000,33146.000000,02/20/2025,02/20/2025,AARE Surplus AAM,disposal-consideration; interest-or-dividend-cash; same-cusip-year-end-and-disposal-bridge,same-CUSIP cash-back candidate for row-level reconciliation and return testing,"same CUSIP appears in both year-end holdings and disposal/proceeds output, but lot-level continuity, subtotal treatment, income allocation, liability cost, borrower receipt, and return are not proven","inspect lot-level dates and numeric columns, then reconcile consideration, book value, gain/loss, and interest fields"
CFAASCBCM-00051,001055-AQ-5,standard-cusip-like,disposal-only-cusip-visible,0,1,,Schedule D Part 4,Aflac Inc Senior Unsecured 2.875% 10/15/26,0.000000,0.000000,0.000000,0.000000,14806964.000000,15480492.000000,0.000000,260042.000000,05/19/2025,05/19/2025,JPM SECURITIES LLC,disposal-consideration; interest-or-dividend-cash,named disposal/proceeds candidate; no year-end holding row expected or found in current parser,disposed asset may not remain in year-end Schedule D holdings; absence from year-end holdings is not a parser failure by itself,"classify disposition type and test whether the CUSIP was fully sold, matured, paid down, or appears under a corrected identifier"
CFAASCBCM-00052,001055-AR-3,standard-cusip-like,year-end-holding-only-cusip-visible,1,0,Schedule D Part 1 Section 1,,Aflac Inc Senior Unsecured,12734540.000000,10454861.000000,520000.000000,13260000.000000,0.000000,0.000000,0.000000,0.000000,,,,interest-or-dividend-cash,"year-end holding candidate for future income, maturity, or later-period proceeds matching","year-end holding row has no current disposal/proceeds match; it may still have income, maturity, credit-quality, or later-period cash evidence","join to page 18 income categories, later disposal rows, credit-quality migration, and liability-cost spread support"
CFAASCBCM-00053,001055-AV-4,standard-cusip-like,year-end-holding-only-cusip-visible,1,0,Schedule D Part 1 Section 1,,Aflac Inc Senior Unsecured,17957477.000000,17259290.000000,222788.000000,25231222.000000,0.000000,0.000000,0.000000,0.000000,,,,interest-or-dividend-cash,"year-end holding candidate for future income, maturity, or later-period proceeds matching","year-end holding row has no current disposal/proceeds match; it may still have income, maturity, credit-quality, or later-period cash evidence","join to page 18 income categories, later disposal rows, credit-quality migration, and liability-cost spread support"
CFAASCBCM-00054,001055-AW-2,standard-cusip-like,year-end-holding-only-cusip-visible,1,0,Schedule D Part 1 Section 1,,Aflac Inc Senior Unsecured,8428042.000000,7744482.000000,134243.000000,11861221.000000,0.000000,0.000000,0.000000,0.000000,,,,interest-or-dividend-cash,"year-end holding candidate for future income, maturity, or later-period proceeds matching","year-end holding row has no current disposal/proceeds match; it may still have income, maturity, credit-quality, or later-period cash evidence","join to page 18 income categories, later disposal rows, credit-quality migration, and liability-cost spread support"
CFAASCBCM-00055,001055-AX-0,standard-cusip-like,year-end-holding-only-cusip-visible,1,0,Schedule D Part 1 Section 1,,Aflac Inc Senior Unsecured,7023369.000000,5843450.000000,131567.000000,9897204.000000,0.000000,0.000000,0.000000,0.000000,,,,interest-or-dividend-cash,"year-end holding candidate for future income, maturity, or later-period proceeds matching","year-end holding row has no current disposal/proceeds match; it may still have income, maturity, credit-quality, or later-period cash evidence","join to page 18 income categories, later disposal rows, credit-quality migration, and liability-cost spread support"
CFAASCBCM-00056,001055-AY-8,standard-cusip-like,disposal-only-cusip-visible,0,1,,Schedule D Part 4,Aflac Inc Senior Unsecured 4.750% 01/15/49,0.000000,0.000000,0.000000,0.000000,10136434.000000,10693742.000000,0.000000,329069.000000,02/20/2025,02/20/2025,AARE Surplus AAM,disposal-consideration; interest-or-dividend-cash,named disposal/proceeds candidate; no year-end holding row expected or found in current parser,disposed asset may not remain in year-end Schedule D holdings; absence from year-end holdings is not a parser failure by itself,"classify disposition type and test whether the CUSIP was fully sold, matured, paid down, or appears under a corrected identifier"
CFAASCBCM-00057,00105H-EE-2,standard-cusip-like,disposal-only-cusip-visible,0,2,,Schedule D Part 4,AFC Trust Series 1999-4 AFC 1999-4 2A 4.726% 12/26/29,0.000000,0.000000,0.000000,0.000000,3118629.000000,3044596.000000,0.000000,47365.000000,03/24/2025,03/25/2025,Various,disposal-consideration; interest-or-dividend-cash,named disposal/proceeds candidate; no year-end holding row expected or found in current parser,disposed asset may not remain in year-end Schedule D holdings; absence from year-end holdings is not a parser failure by itself,"classify disposition type and test whether the CUSIP was fully sold, matured, paid down, or appears under a corrected identifier"
CFAASCBCM-00058,00109B-AA-3,standard-cusip-like,holding-and-disposal-same-cusip-visible,1,1,Schedule D Part 1 Section 2,Schedule D Part 4,AFN ABSPROP001 LLC 2019-1 AFN 2019-1A A1,30506081.000000,30516102.000000,843617.000000,35186652.000000,2561575.000000,50275.000000,0.000000,40074.000000,12/20/2025,12/20/2025,Paydown,disposal-consideration; interest-or-dividend-cash; same-cusip-year-end-and-disposal-bridge,same-CUSIP cash-back candidate for row-level reconciliation and return testing,"same CUSIP appears in both year-end holdings and disposal/proceeds output, but lot-level continuity, subtotal treatment, income allocation, liability cost, borrower receipt, and return are not proven","inspect lot-level dates and numeric columns, then reconcile consideration, book value, gain/loss, and interest fields"
CFAASCBCM-00059,00109B-AB-1,standard-cusip-like,holding-and-disposal-same-cusip-visible,1,1,Schedule D Part 1 Section 2,Schedule D Part 4,AFN ABSPROP001 LLC 2019-1 AFN 2019-1A A2,5859189.000000,5401199.000000,261386.000000,5781509.000000,30300.000000,0.000000,0.000000,30300.000000,12/20/2025,12/20/2025,Paydown,disposal-consideration; interest-or-dividend-cash; same-cusip-year-end-and-disposal-bridge,same-CUSIP cash-back candidate for row-level reconciliation and return testing,"same CUSIP appears in both year-end holdings and disposal/proceeds output, but lot-level continuity, subtotal treatment, income allocation, liability cost, borrower receipt, and return are not proven","inspect lot-level dates and numeric columns, then reconcile consideration, book value, gain/loss, and interest fields"
CFAASCBCM-00060,0010EP-AF-5,standard-cusip-like,year-end-holding-only-cusip-visible,1,0,Schedule D Part 1 Section 1,,AEP Texas Inc Senior Unsecured,9938113.000000,10440020.000000,634410.000000,9857205.000000,0.000000,0.000000,0.000000,0.000000,,,,interest-or-dividend-cash,"year-end holding candidate for future income, maturity, or later-period proceeds matching","year-end holding row has no current disposal/proceeds match; it may still have income, maturity, credit-quality, or later-period cash evidence","join to page 18 income categories, later disposal rows, credit-quality migration, and liability-cost spread support"
CFAASCBCM-00061,00110D-AA-6,standard-cusip-like,year-end-holding-only-cusip-visible,1,0,Schedule D Part 1 Section 2,,AG CC Funding I Ltd AGCCM 2021-1A A,212613163.000000,206292362.000000,6034800.000000,11268042.000000,0.000000,0.000000,0.000000,0.000000,,,,interest-or-dividend-cash,"year-end holding candidate for future income, maturity, or later-period proceeds matching","year-end holding row has no current disposal/proceeds match; it may still have income, maturity, credit-quality, or later-period cash evidence","join to page 18 income categories, later disposal rows, credit-quality migration, and liability-cost spread support"
CFAASCBCM-00062,00110D-AC-2,standard-cusip-like,holding-and-disposal-same-cusip-visible,1,1,Schedule D Part 1 Section 2,Schedule D Part 4,AG CC Funding I Ltd AGCCM 2021-1A B,12500000.000000,11516663.000000,406250.000000,2720118.000000,23146900.000000,24872911.000000,0.000000,801215.000000,10/15/2025,10/15/2025,CROSSTRADE,disposal-consideration; interest-or-dividend-cash; same-cusip-year-end-and-disposal-bridge,same-CUSIP cash-back candidate for row-level reconciliation and return testing,"same CUSIP appears in both year-end holdings and disposal/proceeds output, but lot-level continuity, subtotal treatment, income allocation, liability cost, borrower receipt, and return are not proven","inspect lot-level dates and numeric columns, then reconcile consideration, book value, gain/loss, and interest fields"
CFAASCBCM-00063,00110D-AE-8,standard-cusip-like,holding-and-disposal-same-cusip-visible,1,1,Schedule D Part 1 Section 2,Schedule D Part 4,AG CC Funding I Ltd AGCCM 2021-1A C,10000000.000000,9096850.000000,365000.000000,10182500.000000,7364200.000000,7293023.000000,0.000000,287944.000000,10/15/2025,10/15/2025,CROSSTRADE,disposal-consideration; interest-or-dividend-cash; same-cusip-year-end-and-disposal-bridge,same-CUSIP cash-back candidate for row-level reconciliation and return testing,"same CUSIP appears in both year-end holdings and disposal/proceeds output, but lot-level continuity, subtotal treatment, income allocation, liability cost, borrower receipt, and return are not proven","inspect lot-level dates and numeric columns, then reconcile consideration, book value, gain/loss, and interest fields"
